id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,packet span,91,35,45,37,111,hold,baseline,monotonic-signal
g002,retry pressure,111,61,27,80,335,ship,edge,drag-penalty
g003,route drift,37,77,20,23,117,hold,recovery,confidence-floor
g004,socket risk,47,17,18,39,117,hold,negative,lane-boundary
g005,packet span,100,25,18,95,343,ship,baseline,monotonic-signal
g006,retry pressure,86,31,20,41,205,ship,edge,drag-penalty
g007,route drift,82,37,43,62,153,watch,recovery,confidence-floor
g008,socket risk,84,77,14,34,257,ship,negative,lane-boundary
g009,packet span,88,30,43,24,82,hold,baseline,monotonic-signal
g010,retry pressure,50,44,38,24,40,hold,edge,drag-penalty
g011,route drift,78,18,37,28,82,hold,recovery,confidence-floor
g012,socket risk,52,8,38,78,116,hold,negative,lane-boundary
g013,packet span,86,75,13,64,323,ship,baseline,monotonic-signal
g014,retry pressure,107,76,29,62,298,ship,edge,drag-penalty
g015,route drift,77,9,39,22,51,hold,recovery,confidence-floor
g016,socket risk,109,48,45,93,272,ship,negative,lane-boundary
g017,packet span,85,35,8,47,267,ship,baseline,monotonic-signal
g018,retry pressure,76,66,12,71,312,ship,edge,drag-penalty
g019,route drift,75,49,36,45,145,watch,recovery,confidence-floor
g020,socket risk,34,8,8,36,116,hold,negative,lane-boundary
g021,packet span,105,25,16,79,329,ship,baseline,monotonic-signal
g022,retry pressure,56,36,22,22,104,hold,edge,drag-penalty
g023,route drift,79,44,26,38,174,watch,recovery,confidence-floor
g024,socket risk,94,16,30,94,272,ship,negative,lane-boundary
g025,packet span,61,17,12,40,171,watch,baseline,monotonic-signal
g026,retry pressure,48,77,5,61,275,ship,edge,drag-penalty
g027,route drift,89,75,45,33,139,watch,recovery,confidence-floor
g028,socket risk,69,41,45,23,45,hold,negative,lane-boundary
g029,packet span,63,62,5,23,214,ship,baseline,monotonic-signal
g030,retry pressure,107,40,28,27,196,watch,edge,drag-penalty
g031,route drift,89,66,41,77,234,ship,recovery,confidence-floor
g032,socket risk,44,12,28,63,114,hold,negative,lane-boundary
g033,packet span,64,22,23,61,180,watch,baseline,monotonic-signal
g034,retry pressure,78,30,22,21,140,watch,edge,drag-penalty
g035,route drift,88,36,23,92,304,ship,recovery,confidence-floor
g036,socket risk,53,42,40,46,80,hold,negative,lane-boundary
g037,packet span,39,12,14,70,174,watch,baseline,monotonic-signal
g038,retry pressure,35,35,24,44,97,hold,edge,drag-penalty
g039,route drift,37,49,30,35,73,hold,recovery,confidence-floor
g040,socket risk,41,23,35,78,121,watch,negative,lane-boundary
g041,packet span,91,13,39,21,81,hold,baseline,monotonic-signal
g042,retry pressure,31,10,21,37,62,hold,edge,drag-penalty
g043,route drift,93,11,35,93,243,ship,recovery,confidence-floor
g044,socket risk,39,14,43,39,-2,hold,negative,lane-boundary
g045,packet span,60,53,7,60,265,ship,baseline,monotonic-signal
g046,retry pressure,30,40,11,32,120,hold,edge,drag-penalty
g047,route drift,62,71,15,22,179,watch,recovery,confidence-floor
g048,socket risk,38,54,39,22,18,hold,negative,lane-boundary
g049,packet span,117,13,32,26,171,watch,baseline,monotonic-signal
g050,retry pressure,116,30,30,76,294,ship,edge,drag-penalty
