id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,packet span,100,35,45,37,129,watch,baseline,monotonic-signal,raise-signal
m002,g002,retry pressure,111,50,27,80,324,ship,edge,drag-penalty,drop-slack
m003,g003,route drift,37,77,27,23,89,hold,recovery,confidence-floor,raise-drag
m004,g004,socket risk,47,17,18,26,91,hold,negative,lane-boundary,lower-confidence
m005,g005,packet span,109,25,18,95,361,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry pressure,86,20,20,41,194,watch,edge,drag-penalty,drop-slack
m007,g007,route drift,82,37,50,62,125,watch,recovery,confidence-floor,raise-drag
m008,g008,socket risk,84,77,14,21,231,ship,negative,lane-boundary,lower-confidence
m009,g009,packet span,97,30,43,24,100,hold,baseline,monotonic-signal,raise-signal
m010,g010,retry pressure,50,33,38,24,29,hold,edge,drag-penalty,drop-slack
m011,g011,route drift,78,18,44,28,54,hold,recovery,confidence-floor,raise-drag
m012,g012,socket risk,52,8,38,65,90,hold,negative,lane-boundary,lower-confidence
m013,g013,packet span,95,75,13,64,341,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry pressure,107,65,29,62,287,ship,edge,drag-penalty,drop-slack
m015,g015,route drift,77,9,46,22,23,hold,recovery,confidence-floor,raise-drag
m016,g016,socket risk,109,48,45,80,246,ship,negative,lane-boundary,lower-confidence
m017,g017,packet span,94,35,8,47,285,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry pressure,76,55,12,71,301,ship,edge,drag-penalty,drop-slack
m019,g019,route drift,75,49,43,45,117,hold,recovery,confidence-floor,raise-drag
m020,g020,socket risk,34,8,8,23,90,hold,negative,lane-boundary,lower-confidence
m021,g021,packet span,114,25,16,79,347,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry pressure,56,25,22,22,93,hold,edge,drag-penalty,drop-slack
m023,g023,route drift,79,44,33,38,146,watch,recovery,confidence-floor,raise-drag
m024,g024,socket risk,94,16,30,81,246,ship,negative,lane-boundary,lower-confidence
m025,g025,packet span,70,17,12,40,189,watch,baseline,monotonic-signal,raise-signal
m026,g026,retry pressure,48,66,5,61,264,ship,edge,drag-penalty,drop-slack
m027,g027,route drift,89,75,52,33,111,hold,recovery,confidence-floor,raise-drag
m028,g028,socket risk,69,41,45,10,19,hold,negative,lane-boundary,lower-confidence
m029,g029,packet span,72,62,5,23,232,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry pressure,107,29,28,27,185,watch,edge,drag-penalty,drop-slack
m031,g031,route drift,89,66,48,77,206,ship,recovery,confidence-floor,raise-drag
m032,g032,socket risk,44,12,28,50,88,hold,negative,lane-boundary,lower-confidence
m033,g033,packet span,73,22,23,61,198,watch,baseline,monotonic-signal,raise-signal
